warnings,steps,time,difference,activeCollisions,collisionStarts,characters,bodies,raycasts,clears,unblocks,explores,flees
2,8166,1680635948747,16,22,0,14,87,48,488,0,0,0
2,8167,1680635948764,17,22,0,14,87,48,48,0,0,0
2,8168,1680635948780,16,22,0,14,87,48,48,0,0,0
2,8169,1680635948797,17,22,0,14,87,48,48,0,0,0
2,8170,1680635948813,16,22,0,14,87,48,48,0,0,0
2,8171,1680635948829,16,22,0,14,87,48,48,0,0,0
2,8172,1680635948846,17,22,1,14,87,48,48,0,0,0
2,8173,1680635948862,16,23,0,14,87,48,48,0,0,0
2,8174,1680635948879,17,22,0,14,87,48,48,0,0,0
2,8175,1680635948895,16,22,0,14,87,48,48,0,0,0
2,8176,1680635948912,17,22,0,14,87,48,48,0,0,0
2,8177,1680635948928,16,22,0,14,87,48,100,0,1,0
2,8178,1680635948944,16,22,0,14,87,48,46,0,0,0
2,8179,1680635948960,16,22,0,14,87,48,46,0,0,0
2,8180,1680635948975,15,22,0,14,87,48,46,0,0,0
2,8181,1680635948992,17,22,1,14,87,48,46,0,0,0
2,8182,1680635949008,16,23,0,14,87,48,46,0,0,0
2,8183,1680635949024,16,23,0,14,87,48,46,0,0,0
2,8184,1680635949040,16,23,0,14,87,48,46,0,0,0
2,8185,1680635949056,16,23,0,14,87,48,46,0,0,0
2,8186,1680635949073,17,23,0,14,87,48,63,0,1,0
2,8187,1680635949089,16,23,1,14,87,48,46,0,0,0
2,8188,1680635949105,16,24,1,14,87,48,46,0,0,0
2,8189,1680635949120,15,24,0,14,87,48,46,0,0,0
2,8190,1680635949137,17,24,0,14,87,48,46,0,0,0
2,8191,1680635949153,16,24,1,14,87,48,43,0,0,0
2,8192,1680635949170,17,23,1,14,87,48,43,0,0,0
2,8193,1680635949187,17,23,1,14,87,48,43,0,0,0
2,8194,1680635949203,16,24,0,14,87,48,43,0,0,0
2,8195,1680635949219,16,24,0,14,87,48,43,0,0,0
2,8196,1680635949235,16,24,0,14,87,48,43,0,0,0
2,8197,1680635949251,16,24,0,14,87,48,43,0,0,0
2,8198,1680635949268,17,24,0,14,87,48,64,0,1,0
2,8199,1680635949284,16,24,0,14,87,48,43,0,0,0
2,8200,1680635949300,16,24,0,14,87,48,43,0,0,0
2,8201,1680635949316,16,24,1,14,87,48,43,0,0,0
2,8202,1680635949332,16,25,0,14,87,48,43,0,0,0
2,8203,1680635949348,16,25,0,14,87,48,43,0,0,0
2,8204,1680635949365,17,25,0,14,87,48,43,0,0,0
2,8205,1680635949381,16,24,0,14,87,48,43,0,0,0
2,8206,1680635949397,16,24,1,14,87,48,43,0,0,0
2,8207,1680635949413,16,24,1,14,87,48,43,0,0,0
2,8208,1680635949429,16,22,1,14,87,48,43,0,0,0
2,8209,1680635949445,16,22,0,14,87,48,60,0,1,0
2,8210,1680635949462,17,22,1,14,87,48,45,0,0,0
2,8211,1680635949478,16,23,0,14,87,48,45,0,0,0
2,8212,1680635949494,16,23,0,14,87,48,45,0,0,0
2,8213,1680635949510,16,23,0,14,87,48,45,0,0,0
2,8214,1680635949526,16,23,0,14,87,48,45,0,0,0
2,8215,1680635949542,16,23,0,14,87,48,45,0,0,0
2,8216,1680635949558,16,23,0,14,87,48,58,0,1,0
2,8217,1680635949574,16,23,1,14,87,48,45,0,0,0
2,8218,1680635949589,15,24,0,14,87,48,45,0,0,0
2,8219,1680635949606,17,24,0,14,87,48,45,0,0,0
2,8220,1680635949621,15,24,0,14,87,48,45,0,0,0
2,8221,1680635949638,17,24,0,14,87,48,45,0,0,0
2,8222,1680635949654,16,24,0,14,87,48,45,0,0,0
2,8223,1680635949670,16,24,0,14,87,48,45,0,0,0
2,8224,1680635949687,17,24,0,14,87,48,45,0,0,0
2,8225,1680635949703,16,24,1,14,87,48,45,0,0,0
2,8226,1680635949720,17,23,0,14,87,48,45,0,0,0
2,8227,1680635949736,16,23,0,14,87,48,45,0,0,0
2,8228,1680635949751,15,23,1,14,87,48,45,0,0,0
2,8229,1680635949768,17,24,0,14,87,48,45,0,0,0
2,8230,1680635949784,16,23,0,14,87,48,45,0,0,0
2,8231,1680635949800,16,23,0,14,87,48,42,0,0,0
2,8232,1680635949816,16,23,0,14,87,48,42,0,0,0
2,8233,1680635949832,16,23,0,14,87,48,64,0,1,0
2,8234,1680635949849,17,23,0,14,87,48,42,0,0,0
2,8235,1680635949865,16,23,0,14,87,48,42,0,0,0
2,8236,1680635949881,16,23,0,14,87,48,42,0,0,0
2,8237,1680635949897,16,23,0,14,87,48,42,0,0,0
2,8238,1680635949913,16,22,1,14,87,48,42,0,0,0
2,8239,1680635949929,16,23,0,14,87,48,56,0,1,0
2,8240,1680635949945,16,23,0,14,87,48,633,0,0,0
2,8241,1680635949961,16,23,0,14,87,48,48,0,0,0
2,8242,1680635949977,16,22,0,14,87,48,48,0,0,0
2,8243,1680635949993,16,21,1,14,87,48,48,0,0,0
2,8244,1680635950010,17,22,0,14,87,48,48,0,0,0
2,8245,1680635950026,16,22,0,14,87,48,46,0,0,0
2,8246,1680635950041,15,22,1,14,87,48,46,0,0,0
2,8247,1680635950058,17,23,0,14,87,48,46,0,0,0
2,8248,1680635950075,17,23,0,14,87,48,46,0,0,0
2,8249,1680635950092,17,23,0,14,87,48,46,0,0,0
2,8250,1680635950107,15,23,0,14,87,48,42,0,0,0
2,8251,1680635950123,16,23,0,14,87,48,42,0,0,0
2,8252,1680635950139,16,22,0,14,87,48,42,0,0,0
2,8253,1680635950155,16,22,1,14,87,48,42,0,0,0
2,8254,1680635950171,16,23,0,14,87,48,42,0,0,0
2,8255,1680635950188,17,23,0,14,87,48,42,0,0,0
2,8256,1680635950204,16,23,0,14,87,48,42,0,0,0
2,8257,1680635950220,16,23,0,14,87,48,42,0,0,0
2,8258,1680635950235,15,22,1,14,87,48,44,0,0,0
2,8259,1680635950252,17,23,0,14,87,48,44,0,0,0
2,8260,1680635950268,16,23,1,14,87,48,44,0,0,0
2,8261,1680635950284,16,22,0,14,87,48,44,0,0,0
2,8262,1680635950300,16,21,2,14,87,48,44,0,0,0
2,8263,1680635950316,16,23,1,14,87,48,44,0,0,0
2,8264,1680635950333,17,24,0,14,87,48,44,0,0,0
2,8265,1680635950349,16,23,0,15,87,48,44,0,0,0
2,8266,1680635950365,16,23,0,15,88,48,67,0,1,0
2,8267,1680635950382,17,23,0,15,88,48,47,0,0,0
2,8268,1680635950398,16,23,0,15,88,48,47,0,0,0
2,8269,1680635950414,16,23,0,15,88,48,47,0,0,0
2,8270,1680635950430,16,23,1,15,88,48,47,0,0,0
2,8271,1680635950447,17,24,0,15,88,48,47,0,0,0
2,8272,1680635950463,16,24,0,15,88,48,47,0,0,0
2,8273,1680635950479,16,24,0,15,88,48,47,0,0,0
2,8274,1680635950496,17,24,0,15,88,48,47,0,0,0
2,8275,1680635950513,17,24,0,15,88,48,45,0,0,0
2,8276,1680635950529,16,24,1,15,88,48,45,0,0,0
2,8277,1680635950545,16,25,0,15,88,48,45,0,0,0
2,8278,1680635950561,16,25,1,15,88,48,45,0,0,0
2,8279,1680635950578,17,24,0,15,88,48,45,0,0,0
2,8280,1680635950593,15,24,0,15,88,48,45,0,0,0
2,8281,1680635950610,17,23,0,15,88,48,67,0,1,0
2,8282,1680635950626,16,23,0,15,88,48,45,0,0,0
2,8283,1680635950642,16,23,0,15,88,48,45,0,0,0
2,8284,1680635950658,16,23,0,15,88,48,45,0,0,0
2,8285,1680635950674,16,23,0,15,88,48,45,0,0,0
2,8286,1680635950690,16,23,1,15,88,48,59,0,1,0
2,8287,1680635950706,16,24,0,15,88,48,45,0,0,0
2,8288,1680635950721,15,24,0,15,88,48,45,0,0,0
2,8289,1680635950738,17,24,0,15,88,48,45,0,0,0
2,8290,1680635950753,15,24,1,15,88,48,45,0,0,0
2,8291,1680635950770,17,24,0,15,88,48,304,0,0,0
2,8292,1680635950786,16,24,0,15,88,48,47,0,0,0
2,8293,1680635950802,16,24,1,15,88,48,47,0,0,0
2,8294,1680635950818,16,25,1,15,88,48,47,0,0,0
2,8295,1680635950835,17,26,0,15,88,48,47,0,0,0
2,8296,1680635950851,16,24,0,15,88,48,47,0,0,0
2,8297,1680635950868,17,24,1,15,88,48,47,0,0,0
2,8298,1680635950884,16,25,0,15,88,48,47,0,0,0
2,8299,1680635950899,15,25,1,15,88,48,47,0,0,0
2,8300,1680635950915,16,25,0,15,88,48,47,0,0,0
2,8301,1680635950932,17,25,0,15,88,48,45,0,0,0
2,8302,1680635950948,16,25,0,15,88,48,63,0,1,0
2,8303,1680635950964,16,25,0,15,88,48,45,0,0,0
2,8304,1680635950980,16,25,0,15,88,48,45,0,0,0
2,8305,1680635950996,16,24,0,15,88,48,65,0,1,0
2,8306,1680635951012,16,24,0,15,88,48,45,0,0,0
2,8307,1680635951028,16,23,0,15,88,48,45,0,0,0
2,8308,1680635951044,16,23,0,15,88,48,45,0,0,0
2,8309,1680635951061,17,23,0,15,88,48,45,0,0,0
2,8310,1680635951077,16,23,0,15,88,48,45,0,0,0
2,8311,1680635951093,16,23,0,15,88,48,45,0,0,0
2,8312,1680635951110,17,23,0,15,88,48,45,0,0,0
2,8313,1680635951126,16,23,0,15,88,48,45,0,0,0
2,8314,1680635951142,16,23,0,15,88,48,45,0,0,0
2,8315,1680635951158,16,23,0,15,88,48,45,0,0,0
2,8316,1680635951173,15,23,0,15,88,48,45,0,0,0
2,8317,1680635951189,16,22,2,15,88,48,72,0,1,0
2,8318,1680635951206,17,23,1,15,88,48,77,0,1,0
2,8319,1680635951221,15,23,0,15,88,48,45,0,0,0
2,8320,1680635951238,17,22,1,15,88,48,59,0,1,0
2,8321,1680635951254,16,23,1,15,88,48,45,0,0,0
2,8322,1680635951270,16,24,0,15,88,48,45,0,0,0
2,8323,1680635951286,16,24,0,15,88,48,178,0,1,0
2,8324,1680635951302,16,23,0,15,88,48,467,0,0,0
2,8325,1680635951318,16,22,0,15,88,48,49,0,0,0
2,8326,1680635951334,16,22,0,15,88,48,49,0,0,0
2,8327,1680635951350,16,22,0,15,88,48,49,0,0,0
2,8328,1680635951366,16,22,0,15,88,48,49,0,0,0
2,8329,1680635951382,16,22,0,15,88,48,49,0,0,0
2,8330,1680635951399,17,22,0,15,88,48,475,0,0,0
2,8331,1680635951415,16,22,0,15,88,48,60,0,1,0
2,8332,1680635951431,16,22,0,15,88,48,50,0,0,0
2,8333,1680635951447,16,22,0,15,88,48,50,0,0,0
2,8334,1680635951464,17,22,0,15,88,48,50,0,0,0
2,8335,1680635951481,17,22,0,15,88,48,50,0,0,0
2,8336,1680635951497,16,22,0,15,88,48,50,0,0,0
2,8337,1680635951513,16,22,0,15,88,48,50,0,0,0
2,8338,1680635951529,16,22,0,15,88,48,50,0,0,0
2,8339,1680635951546,17,22,0,15,88,48,76,0,1,0
2,8340,1680635951562,16,20,0,15,88,48,50,0,0,0
2,8341,1680635951578,16,19,0,15,88,48,50,0,0,0
2,8342,1680635951594,16,19,0,15,88,48,50,0,0,0
2,8343,1680635951610,16,19,0,15,88,48,47,0,0,0
2,8344,1680635951626,16,19,0,15,88,48,47,0,0,0
2,8345,1680635951642,16,19,0,15,88,48,47,0,0,0
2,8346,1680635951659,17,19,0,15,88,48,47,0,0,0
2,8347,1680635951675,16,19,1,15,88,48,47,0,0,0
2,8348,1680635951691,16,20,1,15,88,48,47,0,0,0
2,8349,1680635951707,16,21,0,15,88,48,47,0,0,0
2,8350,1680635951724,17,20,0,15,88,48,47,0,0,0
2,8351,1680635951740,16,19,0,15,88,48,47,0,0,0
2,8352,1680635951756,16,19,1,15,88,48,47,0,0,0
2,8353,1680635951772,16,20,1,15,88,48,49,0,0,0
2,8354,1680635951789,17,20,0,15,88,48,49,0,0,0
2,8355,1680635951805,16,20,0,15,88,48,49,0,0,0
2,8356,1680635951821,16,19,1,15,88,48,49,0,0,0
2,8357,1680635951837,16,18,2,15,88,48,48,0,0,0
2,8358,1680635951853,16,20,1,15,88,48,48,0,0,0
2,8359,1680635951870,17,20,0,15,88,48,48,0,0,0
2,8360,1680635951892,22,19,0,15,88,48,48,0,0,0
2,8361,1680635951907,15,19,1,15,88,48,48,0,0,0
2,8362,1680635951924,17,19,0,15,88,48,48,0,0,0
2,8363,1680635951940,16,19,0,15,88,48,48,0,0,0
2,8364,1680635951956,16,19,0,15,88,48,48,0,0,0
2,8365,1680635951972,16,19,0,15,88,48,48,0,0,0
2,8366,1680635951987,15,19,0,15,88,48,48,0,0,0
2,8367,1680635952004,17,19,0,15,88,48,48,0,0,0
2,8368,1680635952020,16,19,0,15,88,48,48,0,0,0
2,8369,1680635952036,16,19,0,15,88,48,48,0,0,0
2,8370,1680635952051,15,19,0,15,88,48,48,0,0,0
2,8371,1680635952068,17,19,0,15,88,48,48,0,0,0
2,8372,1680635952084,16,19,0,15,88,48,48,0,0,0
2,8373,1680635952100,16,19,0,15,88,48,48,0,0,0
2,8374,1680635952116,16,19,0,15,88,48,48,0,0,0
2,8375,1680635952132,16,19,0,15,88,48,48,0,0,0
2,8376,1680635952149,17,19,0,15,88,48,48,0,0,0
2,8377,1680635952165,16,19,1,15,88,48,47,0,0,0
2,8378,1680635952181,16,19,0,15,88,48,47,0,0,0
2,8379,1680635952197,16,19,1,15,88,48,47,0,0,0
2,8380,1680635952214,17,20,0,15,88,48,47,0,0,0
2,8381,1680635952231,17,19,0,15,88,48,47,0,0,0
2,8382,1680635952247,16,19,0,15,88,48,47,0,0,0
2,8383,1680635952263,16,19,1,15,88,48,47,0,0,0
2,8384,1680635952280,17,20,0,15,88,48,47,0,0,0
2,8385,1680635952296,16,19,0,15,88,48,47,0,0,0
2,8386,1680635952312,16,19,0,15,88,48,47,0,0,0
2,8387,1680635952329,17,19,0,15,88,48,47,0,0,0
2,8388,1680635952345,16,19,0,15,88,48,47,0,0,0
2,8389,1680635952361,16,19,0,15,88,48,47,0,0,0
2,8390,1680635952378,17,19,0,15,88,48,47,0,0,0
2,8391,1680635952394,16,19,0,15,88,48,47,0,0,0
2,8392,1680635952411,17,19,0,15,88,48,47,0,0,0
2,8393,1680635952426,15,19,0,15,88,48,47,0,0,0
2,8394,1680635952447,21,19,2,15,87,48,47,0,0,0
2,8395,1680635952459,12,20,0,15,87,48,47,0,0,0
2,8396,1680635952475,16,20,0,15,87,48,47,0,0,0
2,8397,1680635952491,16,20,0,15,87,48,47,0,0,0
2,8398,1680635952508,17,20,1,15,87,48,47,0,0,0
2,8399,1680635952524,16,20,0,15,87,48,47,0,0,0
2,8400,1680635952540,16,18,0,15,87,48,47,0,0,0
2,8401,1680635952556,16,18,1,15,87,48,47,0,0,0
2,8402,1680635952573,17,19,0,15,87,48,47,0,0,0
2,8403,1680635952589,16,19,0,15,87,48,47,0,0,0
2,8404,1680635952605,16,19,0,15,87,48,47,0,0,0
2,8405,1680635952621,16,19,0,15,87,48,47,0,0,0
2,8406,1680635952637,16,19,0,15,87,48,47,0,0,0
2,8407,1680635952653,16,19,0,15,87,48,47,0,0,0
2,8408,1680635952669,16,19,0,15,87,48,47,0,0,0
2,8409,1680635952685,16,19,0,15,87,48,47,0,0,0
2,8410,1680635952701,16,19,0,15,87,48,47,0,0,0
2,8411,1680635952717,16,19,1,15,87,48,47,0,0,0
2,8412,1680635952733,16,20,0,15,87,48,47,0,0,0
2,8413,1680635952749,16,20,0,15,87,48,47,0,0,0
2,8414,1680635952766,17,20,1,15,87,48,47,0,0,0
2,8415,1680635952782,16,21,0,15,87,48,47,0,0,0
2,8416,1680635952799,17,20,0,15,87,48,60,0,1,0
2,8417,1680635952815,16,20,0,15,87,48,47,0,0,0
2,8418,1680635952831,16,19,1,15,87,48,47,0,0,0
2,8419,1680635952847,16,20,0,15,87,48,47,0,0,0
2,8420,1680635952863,16,20,2,15,87,48,47,0,0,0
2,8421,1680635952879,16,22,0,15,87,48,47,0,0,0
2,8422,1680635952896,17,22,0,15,87,48,47,0,0,0
2,8423,1680635952912,16,22,0,15,87,48,47,0,0,0
2,8424,1680635952928,16,22,1,15,87,48,50,0,0,0
2,8425,1680635952944,16,21,0,15,87,48,50,0,0,0
2,8426,1680635952961,17,20,0,15,87,48,50,0,0,0
2,8427,1680635952977,16,20,1,15,87,48,50,0,0,0
2,8428,1680635952993,16,21,0,15,87,48,50,0,0,0
2,8429,1680635953008,15,21,0,15,87,48,50,0,0,0
2,8430,1680635953025,17,21,1,15,87,48,64,0,1,0
2,8431,1680635953041,16,21,1,15,87,48,50,0,0,0
2,8432,1680635953057,16,22,0,15,87,48,50,0,0,0
2,8433,1680635953073,16,22,0,15,87,48,50,0,0,0
2,8434,1680635953089,16,22,0,15,87,48,50,0,0,0
2,8435,1680635953105,16,22,0,15,87,48,50,0,0,0
2,8436,1680635953121,16,22,0,15,87,48,50,0,0,0
2,8437,1680635953138,17,22,0,15,87,48,50,0,0,0
2,8438,1680635953154,16,22,0,15,87,48,61,0,1,0
2,8439,1680635953170,16,22,0,15,87,48,68,0,1,0
2,8440,1680635953187,17,22,0,15,87,48,50,0,0,0
2,8441,1680635953203,16,22,1,15,87,48,50,0,0,0
2,8442,1680635953219,16,22,0,15,87,48,50,0,0,0
2,8443,1680635953236,17,21,0,15,87,48,50,0,0,0
2,8444,1680635953252,16,21,0,15,87,48,50,0,0,0
2,8445,1680635953268,16,21,0,15,87,48,50,0,0,0
2,8446,1680635953285,17,21,0,15,87,48,50,0,0,0
2,8447,1680635953301,16,21,0,15,87,48,50,0,0,0
2,8448,1680635953317,16,21,0,15,87,48,50,0,0,0
2,8449,1680635953333,16,21,0,15,87,48,50,0,0,0
2,8450,1680635953349,16,21,0,15,87,48,50,0,0,0
2,8451,1680635953365,16,21,0,15,87,48,50,0,0,0
2,8452,1680635953381,16,21,0,15,87,48,72,0,1,0
2,8453,1680635953398,17,21,0,15,87,48,50,0,0,0
2,8454,1680635953414,16,21,0,15,87,48,50,0,0,0
2,8455,1680635953430,16,21,0,15,87,48,50,0,0,0
2,8456,1680635953447,17,21,0,15,87,48,50,0,0,0
2,8457,1680635953463,16,21,0,15,87,48,50,0,0,0
2,8458,1680635953479,16,20,0,15,87,48,50,0,0,0
2,8459,1680635953495,16,20,2,15,87,48,50,0,0,0
2,8460,1680635953511,16,21,0,15,87,48,50,0,0,0
2,8461,1680635953528,17,20,0,15,87,48,50,0,0,0
2,8462,1680635953544,16,20,1,15,87,48,50,0,0,0
2,8463,1680635953560,16,21,0,15,87,48,50,0,0,0
2,8464,1680635953576,16,21,0,15,87,48,50,0,0,0
2,8465,1680635953593,17,21,1,15,87,48,50,0,0,0
2,8466,1680635953609,16,22,0,15,87,48,365,0,0,0
2,8467,1680635953625,16,22,0,15,87,48,52,0,0,0
2,8468,1680635953641,16,22,0,15,87,48,52,0,0,0
2,8469,1680635953657,16,22,0,15,87,48,70,0,1,0
2,8470,1680635953674,17,22,0,15,87,48,52,0,0,0
2,8471,1680635953690,16,22,0,15,87,48,52,0,0,0
2,8472,1680635953706,16,22,0,15,87,48,52,0,0,0
2,8473,1680635953722,16,22,2,15,87,48,52,0,0,0
2,8474,1680635953738,16,24,0,15,87,48,52,0,0,0
2,8475,1680635953754,16,24,0,15,87,48,52,0,0,0
2,8476,1680635953771,17,24,1,15,87,48,52,0,0,0
2,8477,1680635953787,16,24,0,15,87,48,52,0,0,0
2,8478,1680635953803,16,23,0,15,87,48,52,0,0,0
2,8479,1680635953820,17,23,0,15,87,48,52,0,0,0
2,8480,1680635953837,17,23,0,15,87,48,51,0,0,0
2,8481,1680635953853,16,23,0,15,87,48,51,0,0,0
2,8482,1680635953869,16,23,0,15,87,48,51,0,0,0
2,8483,1680635953885,16,23,0,15,87,48,48,0,0,0
2,8484,1680635953901,16,23,0,15,87,48,48,0,0,0
2,8485,1680635953916,15,23,0,15,87,48,48,0,0,0
2,8486,1680635953933,17,23,0,15,87,48,102,0,1,0
2,8487,1680635953949,16,23,0,15,87,48,437,0,0,0
2,8488,1680635953965,16,23,0,15,87,48,54,0,0,0
2,8489,1680635953981,16,23,0,15,87,48,54,0,0,0
2,8490,1680635953997,16,23,0,15,87,48,54,0,0,0
2,8491,1680635954013,16,23,0,15,87,48,54,0,0,0
2,8492,1680635954029,16,22,0,15,87,48,54,0,0,0
2,8493,1680635954045,16,21,0,15,87,48,54,0,0,0
2,8494,1680635954062,17,20,1,15,87,48,54,0,0,0
2,8495,1680635954078,16,21,1,15,87,48,54,0,0,0
2,8496,1680635954094,16,22,1,15,87,48,54,0,0,0
2,8497,1680635954111,17,22,0,15,87,48,54,0,0,0
2,8498,1680635954127,16,21,1,15,87,48,54,0,0,0
2,8499,1680635954143,16,22,0,15,87,48,54,0,0,0
2,8500,1680635954160,17,22,0,15,87,48,54,0,0,0
2,8501,1680635954176,16,22,0,15,87,48,54,0,0,0
2,8502,1680635954192,16,22,1,15,87,48,54,0,0,0
2,8503,1680635954208,16,22,0,15,87,48,54,0,0,0
2,8504,1680635954225,17,22,0,15,87,48,54,0,0,0
2,8505,1680635954241,16,22,1,15,87,48,54,0,0,0
2,8506,1680635954257,16,22,0,15,87,48,54,0,0,0
2,8507,1680635954273,16,22,0,15,87,48,54,0,0,0
2,8508,1680635954289,16,22,1,15,87,48,54,0,0,0
2,8509,1680635954305,16,23,0,15,87,48,59,0,1,0
2,8510,1680635954321,16,23,0,15,87,48,54,0,0,0
2,8511,1680635954337,16,21,0,15,87,48,54,0,0,0
2,8512,1680635954354,17,21,1,15,87,48,54,0,0,0
2,8513,1680635954370,16,21,1,15,87,48,54,0,0,0
2,8514,1680635954386,16,22,1,15,87,48,54,0,0,0
2,8515,1680635954403,17,22,0,15,87,48,54,0,0,0
2,8516,1680635954419,16,22,0,15,87,48,55,0,0,0
2,8517,1680635954436,17,22,0,15,87,48,55,0,0,0
2,8518,1680635954452,16,22,0,15,87,48,55,0,0,0
2,8519,1680635954468,16,22,0,15,87,48,55,0,0,0
2,8520,1680635954484,16,22,1,15,87,48,55,0,0,0
2,8521,1680635954500,16,23,0,15,87,48,55,0,0,0
2,8522,1680635954516,16,23,0,15,87,48,55,0,0,0
2,8523,1680635954533,17,22,0,15,87,48,55,0,0,0
2,8524,1680635954549,16,22,1,15,87,48,55,0,0,0
2,8525,1680635954565,16,23,1,15,87,48,55,0,0,0
2,8526,1680635954581,16,24,0,15,87,48,55,0,0,0
2,8527,1680635954597,16,24,0,15,87,48,55,0,0,0
2,8528,1680635954614,17,24,0,15,87,48,55,0,0,0
2,8529,1680635954630,16,24,0,15,87,48,55,0,0,0
2,8530,1680635954646,16,23,0,15,87,48,56,0,0,0
2,8531,1680635954662,16,23,1,15,87,48,56,0,0,0
2,8532,1680635954679,17,24,0,15,87,48,77,0,1,0
2,8533,1680635954695,16,24,0,15,87,48,351,0,0,0
2,8534,1680635954712,17,23,0,15,87,48,59,0,0,0
2,8535,1680635954728,16,22,0,15,87,48,59,0,0,0
2,8536,1680635954743,15,22,0,15,87,48,58,0,0,0
2,8537,1680635954760,17,22,0,15,87,48,58,0,0,0
2,8538,1680635954776,16,22,1,15,87,48,58,0,0,0
2,8539,1680635954792,16,23,1,15,87,48,76,0,1,0
2,8540,1680635954808,16,23,1,15,87,48,58,0,0,0
2,8541,1680635954825,17,23,1,15,87,48,58,0,0,0
2,8542,1680635954841,16,24,0,15,87,48,108,0,2,0
2,8543,1680635954857,16,23,1,15,87,48,58,0,0,0
2,8544,1680635954873,16,23,1,15,87,48,58,0,0,0
2,8545,1680635954889,16,24,1,15,87,48,58,0,0,0
2,8546,1680635954906,17,25,1,15,87,48,58,0,0,0
2,8547,1680635954921,15,26,0,15,87,48,58,0,0,0
2,8548,1680635954938,17,26,0,15,87,48,58,0,0,0
2,8549,1680635954954,16,23,0,15,87,48,58,0,0,0
2,8550,1680635954970,16,23,0,15,87,48,58,0,0,0
2,8551,1680635954986,16,23,0,15,87,48,58,0,0,0
2,8552,1680635955003,17,23,0,15,87,48,56,0,0,0
2,8553,1680635955019,16,23,0,15,87,48,56,0,0,0
2,8554,1680635955035,16,23,0,15,87,48,56,0,0,0
2,8555,1680635955051,16,23,0,15,87,48,56,0,0,0
2,8556,1680635955067,16,23,0,15,87,48,56,0,0,0
2,8557,1680635955083,16,23,0,15,87,48,93,0,1,0
2,8558,1680635955100,17,23,1,15,87,48,59,0,0,0
2,8559,1680635955117,17,24,0,15,87,48,59,0,0,0
2,8560,1680635955133,16,23,0,15,87,48,59,0,0,0
2,8561,1680635955149,16,23,0,15,87,48,59,0,0,0
2,8562,1680635955165,16,23,0,15,87,48,59,0,0,0
2,8563,1680635955181,16,23,0,15,87,48,59,0,0,0
2,8564,1680635955197,16,23,0,15,87,48,59,0,0,0
2,8565,1680635955212,15,22,0,15,87,48,59,0,0,0
2,8566,1680635955229,17,22,1,15,87,48,59,0,0,0
2,8567,1680635955245,16,23,0,15,87,48,59,0,0,0
2,8568,1680635955260,15,23,0,15,87,48,59,0,0,0
2,8569,1680635955277,17,23,0,15,87,48,59,0,0,0
2,8570,1680635955293,16,23,0,15,87,48,59,0,0,0
2,8571,1680635955309,16,23,0,15,87,48,59,0,0,0
2,8572,1680635955325,16,23,1,15,87,48,59,0,0,0
2,8573,1680635955341,16,24,0,15,87,48,59,0,0,0
2,8574,1680635955357,16,23,0,15,87,48,59,0,0,0
2,8575,1680635955373,16,23,0,15,87,48,79,0,1,0
2,8576,1680635955389,16,23,0,15,87,48,59,0,0,0
2,8577,1680635955405,16,23,0,15,87,48,59,0,0,0
2,8578,1680635955421,16,23,0,15,87,48,59,0,0,0
2,8579,1680635955437,16,22,0,15,87,48,56,0,0,0
2,8580,1680635955453,16,22,0,15,87,48,56,0,0,0
2,8581,1680635955469,16,22,0,15,87,48,56,0,0,0
2,8582,1680635955485,16,22,0,15,87,48,56,0,0,0
2,8583,1680635955502,17,22,0,15,87,48,56,0,0,0
2,8584,1680635955519,17,22,0,15,87,48,56,0,0,0
2,8585,1680635955534,15,22,0,15,87,48,56,0,0,0
2,8586,1680635955551,17,22,0,15,87,48,56,0,0,0
2,8587,1680635955567,16,22,0,15,87,48,56,0,0,0
2,8588,1680635955582,15,22,0,15,87,48,56,0,0,0
2,8589,1680635955599,17,22,0,15,87,48,56,0,0,0
2,8590,1680635955615,16,22,0,15,87,48,388,0,0,0
2,8591,1680635955630,15,22,0,15,87,48,62,0,0,0
2,8592,1680635955646,16,22,1,15,87,48,62,0,0,0
2,8593,1680635955663,17,23,0,15,87,48,62,0,0,0
2,8594,1680635955679,16,23,1,15,87,48,394,0,0,0
2,8595,1680635955695,16,24,0,15,87,48,80,0,1,0
2,8596,1680635955711,16,24,0,15,87,48,62,0,0,0
2,8597,1680635955727,16,24,0,15,87,48,62,0,0,0
2,8598,1680635955742,15,24,0,15,87,48,62,0,0,0
2,8599,1680635955759,17,24,1,15,87,48,62,0,0,0
2,8600,1680635955775,16,25,0,15,87,48,62,0,0,0
2,8601,1680635955790,15,24,0,15,87,48,62,0,0,0
2,8602,1680635955807,17,24,0,15,87,48,62,0,0,0
2,8603,1680635955823,16,24,0,15,87,48,62,0,0,0
2,8604,1680635955839,16,24,0,15,87,48,62,0,0,0
2,8605,1680635955856,17,24,0,15,87,48,62,0,0,0
2,8606,1680635955872,16,24,0,15,87,48,62,0,0,0
2,8607,1680635955888,16,23,1,15,87,48,62,0,0,0
2,8608,1680635955905,17,23,0,15,87,48,84,0,1,0
2,8609,1680635955921,16,23,1,15,87,48,56,0,0,0
2,8610,1680635955937,16,24,1,15,87,48,56,0,0,0
2,8611,1680635955953,16,24,0,15,87,48,56,0,0,0
2,8612,1680635955968,15,24,1,15,87,48,56,0,0,0
2,8613,1680635955984,16,25,1,15,87,48,56,0,0,0
2,8614,1680635956001,17,26,0,15,87,48,56,0,0,0
